Customer ID,Loan Sanction Amount (USD)
C-32825,0.0
C-40976,153976.04
C-27170,85215.16
C-38367,2925.08
C-4311,108888.18
C-14541,53746.42
C-34723,12655.61
C-32393,12124.5
C-43399,60377.6
C-40690,70424.22
C-39182,16267.39
C-8155,57358.4
C-30602,20425.53
C-483,0.0
C-16119,33584.9
C-14428,179048.06
C-12088,75828.6
C-11897,102327.15
C-19421,11082.48
C-42268,18150.91
C-25269,40567.07
C-5857,0.0
C-317,21712.24
C-28727,21556.1
C-11189,0.0
C-23403,98755.36
C-29915,17941.73
C-4646,56845.67
C-31395,162788.79
C-32481,0.0
C-15539,60057.3
C-16171,45598.31
C-6553,29599.26
C-25722,0.0
C-26462,47716.64
C-45146,0.0
C-17267,114639.6
C-40823,17568.74
C-14120,47269.21
C-36589,11795.77
C-20078,80020.7
C-23483,21546.32
C-24401,0.0
C-9828,95592.41
C-15467,6606.34
C-4435,0.0
C-20639,12735.44
C-47959,36036.85
C-1684,61393.39
C-11735,9373.01
C-45143,0.0
C-49244,9725.96
C-40988,33932.49
C-43577,69159.08
C-36967,111515.83
C-233,12688.65
C-31407,24809.28
C-25500,43476.41
C-32758,18654.03
C-49996,19761.31
C-49266,0.0
C-43258,115385.83
C-16735,41171.13
C-6616,63935.31
C-39066,119921.26
C-38568,53681.97
C-36718,21826.44
C-13149,83629.91
C-7217,23880.81
C-48459,57541.85
C-18067,32135.83
C-17339,137950.34
C-49148,27352.02
C-8831,106309.4
C-19693,60391.05
C-32264,28276.89
C-4625,34039.59
C-12021,101086.18
C-12617,137676.02
C-13860,0.0
C-30437,25301.74
C-3782,107375.59
C-47588,0.0
C-17496,37724.24
C-39612,46577.4
C-42502,0.0
C-5006,33520.65
C-43385,20623.08
C-39226,20884.61
C-38837,60974.22
C-39644,52792.09
C-37099,0.0
C-33333,32771.3
C-19323,116521.19
C-44224,43009.21
C-7583,24087.75
C-47911,28286.72
C-5475,47776.35
C-11437,19628.67
C-32689,47398.65
C-1258,49980.37
C-14998,54107.83
C-21368,126798.54
C-25537,61085.02
C-38637,73049.11
C-20499,52894.32
C-14731,130540.75
C-39503,66053.61
C-22545,142494.89
C-31810,20501.93
C-11779,42693.06
C-40707,20175.56
C-38874,13571.55
C-48406,0.0
C-49799,0.0
C-7177,48945.18
C-23320,37034.4
C-14131,26246.29
C-49398,12881.52
C-11084,17848.06
C-29819,47574.34
C-11944,20189.67
C-7720,23775.21
C-49579,8724.3
C-22751,34590.24
C-294,92629.02
C-49852,51411.02
C-25731,102227.36
C-19835,90024.83
C-22905,137089.78
C-22934,113558.44
C-30849,51150.13
C-37406,66436.95
C-292,25116.65
C-15901,10418.7
C-27127,7730.44
C-35879,0.0
C-10986,13467.83
C-41691,0.0
C-40466,102902.99
C-26192,75148.5
C-16606,113756.18
C-18899,115181.3
C-6063,47298.01
C-30010,48370.25
C-2991,39454.4
C-10544,76150.54
C-19875,19552.29
C-4271,0.0
C-49487,4313.71
C-5375,119726.61
C-7083,25345.92
C-29711,107027.35
C-9923,0.0
C-9575,160571.25
C-16442,36055.99
C-1664,15403.08
C-13582,69164.69
C-36963,51661.33
C-48607,0.0
C-1273,64353.43
C-15752,23474.72
C-36345,25188.81
C-20221,44703.44
C-4391,10931.11
C-47692,49779.34
C-27993,9798.91
C-38318,0.0
C-45054,21025.65
C-41627,34830.68
C-6160,42023.23
C-2588,25419.26
C-35658,2240.91
C-31356,27516.83
C-48189,61917.12
C-6672,126707.68
C-18604,33318.93
C-7994,36310.94
C-11895,0.0
C-41616,0.0
C-7287,37041.39
C-43309,193136.62
C-29359,40286.63
C-38921,16000.08
C-35946,165201.34
C-6016,0.0
C-15803,49614.62
C-35378,48504.11
C-37249,15202.26
C-8115,0.0
C-11996,32877.34
C-35273,20308.45
C-29467,13406.6
C-28488,94712.72
C-1606,28677.25
C-43268,0.0
C-29504,18453.08
C-16750,189610.23
C-21178,108792.32
C-13249,14330.51
C-41181,43582.71
C-38940,35795.92
C-17037,55636.6
C-21406,28875.67
C-31045,13633.11
C-15503,0.0
C-46611,0.0
C-35131,15301.33
C-44223,49947.82
C-10570,101624.9
C-28971,125927.59
C-30138,23826.83
C-27471,0.0
C-47913,16662.15
C-12846,88050.07
C-38706,25259.89
C-27319,0.0
C-39517,0.0
C-10524,51993.57
C-27640,128836.89
C-5552,37312.09
C-37031,0.0
C-37354,159908.27
C-10311,51072.63
C-46324,22284.22
C-33754,124910.16
C-13978,19747.77
C-39801,90043.37
C-47212,34645.54
C-11533,114105.38
C-49365,52477.08
C-10939,37840.66
C-40844,33484.8
C-29802,51058.24
C-32808,99071.3
C-14712,98405.84
C-41852,92601.5
C-4988,102644.53
C-34482,26749.92
C-26442,81035.12
C-41951,0.0
C-26293,117329.34
C-705,142193.58
C-5558,42120.05
C-15693,68255.7
C-37689,33778.79
C-21726,7858.54
C-27790,0.0
C-1852,39721.76
C-29896,24527.69
C-15072,117647.82
C-23187,28484.25
C-6044,0.0
C-4586,60849.76
C-10697,29386.89
C-11985,36864.06
C-46556,13819.05
C-20301,11435.89
C-30466,50389.83
C-3133,0.0
C-3577,31956.64
C-22799,15005.3
C-17627,103282.02
C-9259,0.0
C-13233,10708.66
C-37210,59933.03
C-4151,43345.97
C-32811,56842.39
C-39295,59631.9
C-10423,155728.04
C-29223,20652.93
C-30971,13337.35
C-11988,58693.87
C-37538,10349.26
C-26388,0.0
C-9712,16155.4
C-39473,98801.95
C-18596,73862.4
C-10548,208624.75
C-41760,0.0
C-25658,8726.72
C-19490,47875.38
C-6337,26758.88
C-4106,19100.2
C-9562,125759.54
C-13617,95358.96
C-45770,0.0
C-16063,15420.31
C-18729,111195.55
C-48392,0.0
C-40949,41983.58
C-2897,65714.39
C-31335,92825.19
C-12875,0.0
C-6623,16465.21
C-38979,936.17
C-32824,19711.87
C-1214,22811.02
C-13197,22149.5
C-36402,62587.84
C-45077,0.0
C-316,68994.29
C-43738,0.0
C-48394,13552.39
C-10291,23837.61
C-21433,100070.54
C-10858,16827.24
C-29600,13603.61
C-33145,116145.47
C-40356,11324.48
C-41463,110370.54
C-47409,0.0
C-40584,53168.33
C-5463,19862.47
C-12240,7843.93
C-1623,77439.06
C-5792,28717.99
C-13147,76895.22
C-34488,26418.83
C-45434,54995.05
C-36574,160898.4
C-42795,60527.06
C-47674,59734.96
C-44187,0.0
C-36113,12826.76
C-46980,47275.39
C-49080,51958.8
C-44891,17688.81
C-47529,103425.42
C-16794,37684.72
C-8604,9179.02
C-38372,0.0
C-37777,23669.29
C-1879,31193.62
C-12247,21651.73
C-10110,33608.44
C-1501,64973.75
C-1566,158720.36
C-8679,0.0
C-48488,26674.13
C-12825,203758.18
C-11083,108892.15
C-14533,57102.72
C-25242,15807.7
C-26217,0.0
C-20117,55196.04
C-15487,73538.23
C-14456,63364.14
C-12964,8180.36
C-43084,0.0
C-48250,0.0
C-16034,32168.42
C-18337,85756.17
C-24610,55653.87
C-5313,16561.21
C-28795,0.0
C-4838,43170.45
C-42376,18744.3
C-18468,21608.8
C-5197,33482.03
C-40241,114096.03
C-2211,0.0
C-19096,26762.97
C-18045,172614.91
C-48979,133339.87
C-2104,99546.12
C-11791,48812.71
C-12970,41706.54
C-37653,21202.94
C-1544,66015.5
C-8140,26308.67
C-31937,60520.31
C-4527,18823.51
C-25284,22164.96
C-20110,51931.2
C-7532,0.0
C-25652,41919.75
C-47693,0.0
C-30705,46080.89
C-24198,31916.53
C-15622,64385.68
C-1111,64648.88
C-7951,32941.31
C-10877,22923.54
C-6795,146859.99
C-48613,0.0
C-36151,27513.24
C-4565,39953.85
C-29901,22558.75
C-42382,306.1
C-25743,35025.42
C-46103,0.0
C-49833,14023.69
C-48176,287.37
C-12711,4947.74
C-14771,129358.26
C-45445,21983.14
C-42861,0.0
C-9428,37942.71
C-37443,16766.47
C-18196,0.0
C-14625,53229.03
C-43497,0.0
C-42731,0.0
C-34522,129209.05
C-37781,40954.75
C-12556,69804.89
C-30521,27730.93
C-6202,4610.08
C-12018,99375.01
C-3523,28591.59
C-16432,43192.54
C-48270,0.0
C-35919,0.0
C-1542,6608.54
C-24243,49548.65
C-21,36107.55
C-45463,116220.32
C-15416,54626.58
C-12171,27933.84
C-12750,58920.18
C-10558,58180.59
C-22892,43957.53
C-33828,0.0
C-26700,18296.89
C-42991,0.0
C-24855,24413.6
C-22878,11663.67
C-17965,36443.96
C-19867,30230.48
C-48169,0.0
C-5739,27007.88
C-370,96418.51
C-25054,63381.32
C-36128,8600.67
C-34329,7576.48
C-9971,34972.35
C-32258,10110.17
C-26051,68110.92
C-33280,69351.99
C-14108,0.0
C-15600,120935.58
C-21165,90726.84
C-11175,55377.33
C-39903,111490.42
C-5850,50245.1
C-20126,82173.7
C-28568,55679.15
C-2801,71819.89
C-23117,66869.28
C-16378,0.0
C-4517,74160.92
C-24408,4630.32
C-12442,45477.02
C-23325,0.0
C-26730,15612.72
C-49769,87495.83
C-14996,34120.45
C-11923,41828.18
C-39081,108462.36
C-15066,13141.47
C-43180,45103.3
C-21314,93674.02
C-48759,0.0
C-41473,45905.88
C-26582,91658.05
C-20259,18342.83
C-24122,125823.35
C-16872,90959.35
C-15673,31855.15
C-20780,0.0
C-41440,0.0
C-19596,0.0
C-39197,53887.38
C-43885,44188.48
C-19493,23175.66
C-31359,103867.93
C-4031,75118.81
C-23814,0.0
C-14942,39509.8
C-33410,24837.45
C-1376,101927.52
C-27819,14975.55
C-2032,59327.3
C-12082,14170.44
C-46105,0.0
C-24410,35816.74
C-45359,0.0
C-42390,7581.26
C-41203,57040.86
C-25180,73201.33
C-48804,92430.82
C-36410,18828.95
C-3627,80339.0
C-3406,0.0
C-44106,0.0
C-25406,114287.22
C-26979,47696.28
C-3012,52334.74
C-6210,69053.12
C-8846,0.0
C-43348,57525.98
C-19905,29580.63
C-49247,0.0
C-36339,28664.42
C-4073,26978.3
C-9970,29922.77
C-27897,75438.75
C-21950,97873.48
C-45716,0.0
C-25955,109162.99
C-19984,126055.4
C-13207,60912.18
C-19866,32759.96
C-16630,48636.61
C-15535,30720.71
C-38127,15594.74
C-28463,23062.21
C-25581,71501.64
C-31337,43181.12
C-26691,34307.71
C-3195,62132.55
C-27442,0.0
C-20869,28845.26
C-21598,55140.42
C-43066,29485.5
C-29672,98008.49
C-35087,1572.93
C-27430,17387.24
C-1814,17864.33
C-10143,92369.28
C-42496,95228.06
C-39619,31568.15
C-21833,15650.95
C-45242,0.0
C-48815,0.0
C-38411,40238.24
C-48450,0.0
C-42967,67749.02
C-34841,194232.78
C-14685,87901.84
C-21895,19447.65
C-48348,22634.57
C-8833,11574.0
C-39127,73174.89
C-38326,50292.78
C-25328,41850.11
C-37276,54778.0
C-44444,85862.76
C-42335,0.0
C-5287,0.0
C-4712,59867.84
C-35031,33389.12
C-16745,147133.35
C-48480,51592.22
C-36935,0.0
C-15910,77811.42
C-1921,11426.55
C-22,116139.08
C-35019,9404.36
C-20119,53492.7
C-28979,55558.89
C-28420,30187.1
C-20675,204361.79
C-21913,0.0
C-13795,81392.39
C-5728,11863.32
C-8667,111821.08
C-13771,62311.62
C-47593,53525.47
C-34587,45384.55
C-47570,0.0
C-31579,0.0
C-3202,75844.73
C-39678,24534.26
C-20481,0.0
C-44032,79015.5
C-11798,734.37
C-32930,84577.21
C-28914,0.0
C-34515,58368.11
C-9612,77250.14
C-8862,59321.7
C-32759,92157.82
C-15680,70270.92
C-2188,22484.39
C-20321,100486.58
C-25669,0.0
C-8682,0.0
C-49485,34684.31
C-47047,0.0
C-47528,0.0
C-48247,81860.25
C-13866,18045.59
C-49412,0.0
C-26543,23481.19
C-47498,0.0
C-26536,83178.13
C-19838,20725.6
C-13373,11378.54
C-35492,11121.71
C-35741,91460.38
C-25874,0.0
C-48372,40827.39
C-15735,62684.83
C-31558,123623.32
C-44466,82725.22
C-44587,0.0
C-49454,0.0
C-33433,121884.96
C-45032,0.0
C-20588,2803.31
C-32401,41948.93
C-18877,68611.54
C-43124,0.0
C-47154,48339.33
C-31118,126555.51
C-26156,138526.78
C-28071,33929.65
C-19004,165871.01
C-44251,0.0
C-26785,0.0
C-33711,35277.22
C-30659,45794.48
C-44525,55805.56
C-34411,68535.23
C-44504,133083.77
C-10520,9346.67
C-19842,0.0
C-10370,6721.7
C-11160,35417.17
C-7492,86225.35
C-21637,50286.97
C-12321,12963.73
C-27657,27642.49
C-6312,118462.59
C-14819,57422.68
C-45488,24567.37
C-29273,70484.82
C-49909,0.0
C-18451,90480.99
C-12930,40255.74
C-45343,0.0
C-28842,64689.65
C-17570,0.0
C-24799,90316.14
C-10848,18836.89
C-42681,21735.21
C-43520,49266.18
C-49498,34037.13
C-22144,45718.42
C-16621,141206.3
C-43810,2249.27
C-42140,80013.86
C-47525,25207.03
C-11018,75560.46
C-49243,0.0
C-19324,25752.48
C-20932,13900.2
C-25865,0.0
C-17762,83357.24
C-21678,37436.75
C-6434,12219.33
C-43767,0.0
C-27027,34864.7
C-6505,54488.92
C-3844,106100.95
C-31111,23993.27
C-22491,21520.39
C-32023,78764.96
C-30756,15061.23
C-26498,28275.69
C-37805,29195.43
C-10773,0.0
C-18845,29057.16
C-48031,24007.15
C-24828,23730.74
C-44813,61014.85
C-2166,18113.88
C-14519,20952.86
C-22401,32414.45
C-44543,0.0
C-19072,71903.88
C-27423,76909.37
C-41557,73719.45
C-45695,17477.49
C-38002,48659.84
C-23426,61424.7
C-1958,113027.0
C-39304,39862.5
C-12926,40524.45
C-34210,122288.86
C-28276,48100.99
C-43727,144412.44
C-48009,0.0
C-26606,55234.74
C-4383,111150.89
C-22971,72110.2
C-46493,17173.29
C-25543,14026.19
C-47757,0.0
C-26930,14198.74
C-15979,0.0
C-29801,62279.12
C-6609,138517.63
C-4675,58629.22
C-10587,31620.0
C-1759,86754.57
C-13229,17123.7
C-7936,0.0
C-31992,85708.3
C-28111,0.0
C-11176,39923.52
C-23676,43016.14
C-40751,56212.59
C-46012,15849.76
C-24942,68478.61
C-20249,24634.68
C-8469,50969.04
C-34406,115662.33
C-29448,82348.24
C-12156,21131.88
C-32461,68197.21
C-13496,33890.42
C-37169,29607.34
C-31444,32010.38
C-14984,76685.08
C-46526,0.0
C-15654,32789.08
C-30680,28902.23
C-18447,44476.04
C-36921,44677.84
C-41492,0.0
C-27061,35805.81
C-28084,40496.87
C-49729,10949.31
C-16408,0.0
C-10315,49362.33
C-43447,168908.26
C-1859,31710.95
C-28890,107906.84
C-25758,24991.75
C-41051,57865.52
C-44230,89262.38
C-17848,19043.84
C-18635,0.0
C-18550,51069.93
C-12739,114561.38
C-1709,0.0
C-31552,22146.19
C-3860,190614.26
C-30649,71409.39
C-4584,0.0
C-24968,29179.91
C-39885,84633.19
C-35399,48010.18
C-46091,0.0
C-13023,26906.0
C-30699,45317.8
C-44794,0.0
C-2980,28418.67
C-41876,7811.96
C-45272,0.0
C-31668,90452.18
C-29153,57193.13
C-554,10034.71
C-44661,3414.79
C-31021,59465.54
C-28512,13115.14
C-32228,105666.9
C-30900,42870.46
C-29366,0.0
C-31183,47682.29
C-36720,30509.59
C-15606,146772.03
C-16618,55009.88
C-23910,57425.44
C-49101,68576.09
C-36739,0.0
C-36892,49624.92
C-1548,18491.0
C-21134,36668.22
C-38524,32548.15
C-1966,4672.71
C-41265,36359.14
C-22494,90885.96
C-12497,15308.89
C-41184,33879.75
C-25164,63037.33
C-33203,0.0
C-33296,168418.19
C-11961,141699.8
C-1567,10870.1
C-15314,0.0
C-12529,49136.84
C-7426,156508.6
C-6149,78924.56
C-36922,52671.59
C-12774,46755.8
C-41974,142116.32
C-44365,20069.25
C-20563,57674.14
C-19400,0.0
C-35705,142195.84
C-22718,52715.09
C-30149,73722.43
C-22501,41444.88
C-46499,60733.67
C-41392,0.0
C-43758,15059.68
C-25044,74024.41
C-17365,24419.62
C-15583,0.0
C-31117,94095.9
C-9650,89334.96
C-35917,66802.68
C-30164,16740.04
C-9295,40820.98
C-20435,78465.13
C-42233,76680.53
C-36446,165680.74
C-29110,136370.02
C-49340,0.0
C-45313,44269.18
C-20206,89657.69
C-12349,58383.97
C-32234,16050.58
C-34692,48035.83
C-13754,15948.81
C-686,0.0
C-6180,13173.38
C-46954,13804.25
C-14264,0.0
C-48383,18073.89
C-26662,39627.58
C-9669,9296.58
C-40925,59743.86
C-7042,158917.14
C-18867,47170.12
C-23641,16354.19
C-31697,20065.94
C-28705,2433.17
C-1143,37387.38
C-37754,21500.04
C-49128,46064.83
C-21760,122126.58
C-24069,31736.58
C-9453,62308.87
C-19603,96365.61
C-3164,29732.74
C-27292,0.0
C-46848,0.0
C-12312,57386.82
C-40387,45860.5
C-27128,32111.57
C-18799,0.0
C-4477,80976.87
C-4600,18265.4
C-23681,68157.68
C-16632,111852.78
C-46721,12830.19
C-38598,13286.81
C-45150,0.0
C-22142,84458.66
C-4330,50396.04
C-15689,23849.15
C-16644,49149.88
C-7714,53680.21
C-1396,42901.9
C-26616,98437.68
C-17511,79359.42
C-12083,55052.82
C-42711,74167.74
C-42909,0.0
C-37748,46189.83
C-35753,53334.09
C-47611,0.0
C-3641,32846.93
C-47192,47105.86
C-39211,12859.23
C-713,39840.13
C-45667,60349.65
C-29016,112404.14
C-26687,76545.87
C-36008,30970.5
C-7657,53163.45
C-16246,19844.99
C-26169,21932.76
C-24561,0.0
C-5542,17324.23
C-3579,16174.36
C-39987,134869.36
C-49997,0.0
C-11685,65782.37
C-41497,116889.07
C-47963,22001.03
C-37853,19387.63
C-48526,16562.05
C-44516,0.0
C-30588,40418.14
C-12631,16345.16
C-11356,5529.8
C-6818,122148.56
C-40065,111062.78
C-35892,79827.51
C-22729,73556.96
C-2738,58662.8
C-11594,187299.73
C-21288,29314.04
C-11055,53240.4
C-29339,50767.14
C-9739,7268.48
C-42712,0.0
C-28697,64753.41
C-1385,12866.29
C-8641,21829.72
C-30468,140398.98
C-2153,0.0
C-6065,125333.24
C-44894,41671.44
C-32669,19052.35
C-33688,0.0
C-13702,44997.79
C-47519,61140.54
C-44579,0.0
C-25336,159847.15
C-16636,0.0
C-49049,91927.48
C-3505,50599.59
C-20009,90425.29
C-45816,0.0
C-14195,21042.37
C-7480,61530.35
C-4899,49118.06
C-49637,0.0
C-481,75921.03
C-46905,0.0
C-15708,119738.78
C-38851,0.0
C-43833,0.0
C-14707,10963.2
C-27113,25307.3
C-22361,94684.72
C-42481,0.0
C-25849,60229.56
C-13696,65828.32
C-46771,29364.69
C-34684,39037.65
C-32802,90001.73
C-46880,12682.15
C-30190,20936.58
C-41814,0.0
C-45298,0.0
C-3241,52385.95
C-6436,64889.15
C-19187,12536.03
C-12367,116745.58
C-15076,80785.27
C-14619,14210.34
C-3949,28211.18
C-2346,86720.96
C-24282,51220.95
C-42837,136983.47
C-48162,0.0
C-27820,20483.87
C-49326,84970.2
C-38519,7303.84
C-3660,104952.93
C-23554,59358.91
C-22105,0.0
C-21975,62586.53
C-9572,72002.04
C-5781,17765.18
C-37294,13279.87
C-40543,25497.21
C-8266,24990.73
C-34427,18920.8
C-33877,55287.52
C-48027,0.0
C-21415,117114.77
C-43320,34465.23
C-39766,39166.0
C-16386,50749.68
C-1096,57651.58
C-12439,14205.31
C-27836,114628.97
C-46159,0.0
C-42691,22220.76
C-31546,61052.86
C-49269,77674.55
C-33052,21680.02
C-27840,58692.2
C-43219,48225.91
C-26175,69630.81
C-2731,12703.32
C-36835,17697.59
C-23252,127487.81
C-20081,72280.87
C-15611,43006.37
C-35758,40901.14
C-44932,169999.06
C-6390,68280.2
C-1880,39898.53
C-31893,19065.84
C-35912,14390.16
C-18972,0.0
C-38058,33284.92
C-2975,9292.45
C-24294,12889.28
C-4096,46946.14
C-36944,42851.95
C-41578,75998.92
C-10402,22686.02
C-3603,72901.29
C-25708,0.0
C-20887,37214.65
C-10233,27316.8
C-14831,0.0
C-9402,111217.98
C-41579,4813.95
C-42771,17349.12
C-907,46785.8
C-33734,28868.24
C-43235,102966.95
C-14745,103289.92
C-1922,0.0
C-11311,29583.81
C-44817,66602.7
C-26974,82315.07
C-17359,72074.47
C-41836,20528.86
C-18044,6128.61
C-34679,86313.18
C-27636,123995.17
C-15212,0.0
C-39723,0.0
C-434,71028.44
C-31198,26208.31
C-11296,13907.21
C-7401,0.0
C-43679,0.0
C-34013,75789.4
C-27841,25350.37
C-24590,20549.11
C-15225,68393.35
C-29570,0.0
C-26561,38092.97
C-9899,21870.12
C-21307,31758.36
C-42405,40261.05
C-28531,86544.68
C-40061,0.0
C-33460,40952.12
C-21974,53619.74
C-10954,47378.89
C-30936,54319.61
C-27280,0.0
C-10854,58754.15
C-17013,43369.91
C-19342,16445.75
C-22156,0.0
C-17535,0.0
C-25833,97120.88
C-9068,175113.91
C-4555,0.0
C-40261,0.0
C-43239,80953.3
C-9218,47826.76
C-39731,25759.46
C-11918,58206.36
C-3924,17641.21
C-4561,116682.28
C-28043,71075.85
C-4874,0.0
C-39458,0.0
C-8246,71915.4
C-2060,32535.61
C-16142,48205.93
C-12534,50404.95
C-45727,0.0
C-21577,20183.26
C-48282,56164.93
C-39234,159384.09
C-23793,25151.02
C-42792,118611.14
C-17678,109264.17
C-48059,56403.84
C-42065,50917.59
C-16101,93718.96
C-18087,64358.72
C-7138,12477.86
C-191,51890.71
C-38715,0.0
C-29365,91265.48
C-4196,93439.36
C-8408,83276.09
C-17350,0.0
C-22486,180164.1
C-9290,108857.08
C-45308,0.0
C-8937,60396.86
C-6909,50429.13
C-4182,49314.2
C-38014,24265.0
C-31929,91774.71
C-43957,2167.24
C-12222,23815.5
C-41837,0.0
C-32045,49775.8
C-35388,26343.75
C-12226,22724.96
C-14682,0.0
C-43496,9685.29
C-31648,167733.19
C-11524,0.0
C-35609,26016.19
C-42765,27914.94
C-32650,33334.95
C-41498,0.0
C-35115,17357.09
C-17604,79261.0
C-42200,0.0
C-5363,0.0
C-11748,12235.92
C-3862,19949.53
C-16267,94387.79
C-41273,132151.5
C-23364,0.0
C-27538,0.0
C-38925,11188.99
C-26889,19695.67
C-39641,20392.84
C-65,0.0
C-19999,85482.81
C-10907,0.0
C-402,0.0
C-45708,0.0
C-21718,46069.6
C-28120,0.0
C-19928,70676.24
C-47841,108959.55
C-15670,41910.73
C-31207,19121.4
C-32787,124120.72
C-48252,8210.77
C-3019,145557.41
C-33683,84078.6
C-43062,2768.88
C-44857,0.0
C-7014,59096.22
C-44680,17617.58
C-8392,198942.06
C-32053,67097.1
C-33153,25665.44
C-7681,91512.77
C-42585,17017.88
C-21523,53821.75
C-32013,125366.44
C-131,53432.93
C-4739,16273.06
C-8556,20630.59
C-47093,0.0
C-22178,16955.03
C-13125,51619.89
C-23696,17444.7
C-22244,9252.57
C-47394,24437.15
C-46734,1725.48
C-36848,11168.0
C-46240,11811.15
C-17210,138360.72
C-44112,0.0
C-44903,0.0
C-27704,107987.12
C-11643,19743.76
C-307,10149.49
C-23557,121373.38
C-44098,0.0
C-24090,34012.77
C-41331,60720.76
C-9993,67785.99
C-11293,12619.82
C-40738,24603.68
C-38991,34706.98
C-33503,13758.47
C-46950,0.0
C-19589,12513.45
C-48886,0.0
C-42611,0.0
C-49048,50630.25
C-20486,75436.79
C-36167,168995.9
C-22657,29233.57
C-39506,92573.87
C-13303,52442.37
C-47735,82202.56
C-674,93748.88
C-10626,0.0
C-48416,152464.18
C-44607,0.0
C-2148,24392.45
C-352,98329.36
C-12200,67241.45
C-2560,46669.95
C-16813,30937.21
C-1494,75167.02
C-30439,63415.41
C-17172,95593.89
C-22098,148538.14
C-6011,28337.43
C-29621,32532.64
C-8979,52906.56
C-36880,50474.44
C-3081,90108.4
C-49585,22754.75
C-13274,19907.2
C-35895,176623.68
C-23043,20627.47
C-15470,19371.39
C-38216,33512.06
C-29481,76769.43
C-21179,56288.94
C-43449,113523.08
C-18284,14964.87
C-13891,25632.66
C-14468,25849.21
C-41063,136768.81
C-16346,42421.43
C-41260,103572.81
C-40029,72885.13
C-1042,26327.32
C-34238,20835.95
C-19483,113457.27
C-45090,60445.49
C-3450,26297.59
C-1491,74984.15
C-43871,9817.92
C-39542,28241.88
C-28394,9523.95
C-23616,1906.37
C-21691,28894.43
C-4845,112388.98
C-5679,28159.3
C-26419,76433.14
C-27774,128366.13
C-893,0.0
C-23705,133736.28
C-33402,32984.53
C-37884,58153.69
C-9522,74389.51
C-42874,0.0
C-29505,33216.89
C-16702,79545.98
C-8743,132502.85
C-14634,56988.2
C-1165,75445.98
C-6780,10784.27
C-37830,43838.41
C-470,32103.04
C-274,123336.28
C-14246,0.0
C-41029,126144.35
C-45902,128792.03
C-3644,16799.44
C-29436,22367.56
C-33827,57846.32
C-11195,26864.34
C-26310,48969.44
C-13994,0.0
C-35581,0.0
C-43273,0.0
C-2370,50930.02
C-10498,33696.88
C-47333,9611.29
C-18103,18742.84
C-15017,117236.69
C-725,45163.06
C-33390,14379.2
C-37062,117611.89
C-33639,0.0
C-44476,73571.82
C-20581,37266.05
C-24874,9151.39
C-15825,19338.08
C-5518,25442.67
C-30759,12482.96
C-9737,14176.58
C-15525,16748.63
C-22466,78242.16
C-2254,47870.35
C-44856,119466.83
C-38988,68747.39
C-48915,27621.88
C-7345,97045.81
C-8467,36506.28
C-48222,53311.76
C-17565,77926.93
C-8050,104517.0
C-19759,20071.22
C-5534,41185.59
C-15296,82937.5
C-7353,12893.0
C-4137,24283.54
C-48550,0.0
C-47113,26764.22
C-43920,0.0
C-24203,0.0
C-2040,0.0
C-22622,31225.83
C-18560,0.0
C-34297,100747.71
C-47104,0.0
C-35695,67563.84
C-17484,138957.88
C-1095,50897.12
C-45525,136567.82
C-654,0.0
C-1052,160248.11
C-4060,0.0
C-21796,66670.83
C-35043,19403.65
C-49383,0.0
C-45327,18106.48
C-4827,6389.77
C-6268,54626.65
C-19902,50429.62
C-47298,25401.34
C-49121,28894.05
C-47664,42282.99
C-18456,54240.73
C-20425,17485.64
C-29173,46612.52
C-40968,90374.83
C-27340,64621.7
C-46160,0.0
C-46130,0.0
C-36315,14164.56
C-40910,26583.81
C-23027,76046.72
C-1148,86496.08
C-42706,34840.25
C-4141,53203.64
C-6607,0.0
C-42928,99830.39
C-2581,107094.15
C-901,46020.64
C-10206,108111.84
C-17718,17696.81
C-33794,10928.39
C-48806,38128.47
C-22561,54573.74
C-38739,144526.13
C-49283,0.0
C-7141,77717.72
C-47257,0.0
C-44952,0.0
C-28833,36854.12
C-25872,14349.47
C-19513,7715.46
C-41362,45423.51
C-9604,20009.37
C-5017,67562.2
C-11050,57006.91
C-33110,77563.49
C-48259,42349.01
C-9553,0.0
C-43970,21499.49
C-20960,67082.33
C-5111,27418.13
C-18485,54349.57
C-3804,56425.43
C-40604,100463.79
C-188,140458.37
C-40413,28903.12
C-45250,569.13
C-16761,25227.29
C-48461,0.0
C-27470,27056.14
C-28513,62641.9
C-36830,46669.71
C-12923,33690.49
C-9490,40371.12
C-3904,26974.02
C-4440,62869.68
C-47302,0.0
C-5179,19268.61
C-34468,17338.72
C-25192,49709.43
C-12015,43180.86
C-5010,137525.69
C-11232,65784.98
C-28899,10011.45
C-809,20504.74
C-421,21064.76
